# ppms_temperature_set_stable_set	srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "Temperature"	"volt"	"X"	"Y"	"X"	"Y"
# 49	641
22	-7.225	8.33537e-07	-5.1223e-08	1.27918e-06	-9.03387e-08
22	-7.2	8.60546e-07	-5.86735e-08	1.29455e-06	-8.33538e-08
22	-7.175	8.41919e-07	-4.74977e-08	1.29361e-06	-1.01515e-07
22	-7.15	8.51232e-07	-8.28882e-08	1.28989e-06	-1.03377e-07
22	-7.125	8.82897e-07	-5.58796e-08	1.28849e-06	-9.73237e-08
22	-7.1	8.44713e-07	-7.73002e-08	1.3169e-06	-7.63689e-08
22	-7.075	8.51232e-07	-5.02916e-08	1.28989e-06	-9.03387e-08
22	-7.05	8.52164e-07	-4.37724e-08	1.31084e-06	-1.05706e-07
22	-7.025	8.64271e-07	-3.53905e-08	1.28989e-06	-9.63923e-08
22	-7	8.45645e-07	-4.5635e-08	1.30293e-06	-1.1269e-07
22	-6.975	8.50301e-07	-6.70557e-08	1.28942e-06	-7.63689e-08
22	-6.95	8.69859e-07	-5.96051e-08	1.33366e-06	-1.08965e-07
22	-6.925	8.44713e-07	-4.93603e-08	1.32016e-06	-8.89418e-08
22	-6.9	8.20499e-07	-2.32832e-08	1.33459e-06	-1.17347e-07
22	-6.875	8.38194e-07	-6.14677e-08	1.32062e-06	-8.33538e-08
22	-6.85	8.27949e-07	-6.42617e-08	1.32761e-06	-1.085e-07
22	-6.825	8.4937e-07	-4.09784e-08	1.33552e-06	-1.085e-07
22	-6.8	8.50301e-07	-6.14677e-08	1.3332e-06	-1.08034e-07
22	-6.775	8.32606e-07	-3.25965e-08	1.32574e-06	-1.40165e-07
22	-6.75	8.69859e-07	-4.47037e-08	1.31923e-06	-1.00583e-07
22	-6.725	8.50301e-07	-5.21543e-08	1.3141e-06	-5.16886e-08
22	-6.7	8.60546e-07	-6.23991e-08	1.29594e-06	-8.47508e-08
22	-6.675	8.53095e-07	-3.91158e-08	1.29874e-06	-8.56821e-08
22	-6.65	8.55889e-07	-6.14677e-08	1.3169e-06	-1.30386e-07
22	-6.625	8.82897e-07	-6.98496e-08	1.31084e-06	-8.10255e-08
22	-6.6	8.57752e-07	-8.28882e-08	1.31783e-06	-1.02446e-07
22	-6.575	8.37263e-07	-7.91629e-08	1.31597e-06	-9.5461e-08
22	-6.55	8.39125e-07	-7.35749e-08	1.27126e-06	-9.17357e-08
22	-6.525	8.5682e-07	-5.86735e-08	1.29175e-06	-9.17357e-08
22	-6.5	8.5682e-07	-6.89183e-08	1.26195e-06	-1.02912e-07
22	-6.475	8.94073e-07	-9.12701e-08	1.26288e-06	-9.91863e-08
22	-6.45	8.7079e-07	-3.16652e-08	1.26381e-06	-1.23401e-07
22	-6.425	8.65202e-07	-2.42145e-08	1.25217e-06	-9.77893e-08
22	-6.4	8.8476e-07	-4.19097e-08	1.22935e-06	-8.89418e-08
22	-6.375	8.60546e-07	-6.42617e-08	1.22842e-06	-7.86972e-08
22	-6.35	8.89417e-07	-7.82316e-08	1.21818e-06	-7.86972e-08
22	-6.325	8.66134e-07	-2.88711e-08	1.21538e-06	-6.37961e-08
22	-6.3	8.55889e-07	-3.25965e-08	1.19489e-06	-8.61478e-08
22	-6.275	8.89417e-07	-5.68109e-08	1.22842e-06	-7.63689e-08
22	-6.25	8.87554e-07	-2.04892e-08	1.15764e-06	-7.59032e-08
22	-6.225	8.76378e-07	-6.61244e-08	1.18605e-06	-4.23754e-08
22	-6.2	9.14562e-07	-9.22014e-08	1.15764e-06	-9.73237e-08
22	-6.175	8.85691e-07	-8.10255e-08	1.16789e-06	-5.1223e-08
22	-6.15	9.02455e-07	-4.8429e-08	1.16789e-06	-1.35043e-07
22	-6.125	9.33189e-07	-4.93603e-08	1.16649e-06	-1.13622e-07
22	-6.1	9.39708e-07	-3.35278e-08	1.13343e-06	-8.80104e-08
22	-6.075	9.63926e-07	-9.6858e-08	1.146e-06	-3.07339e-08
22	-6.05	9.61132e-07	-6.23991e-08	1.14134e-06	-1.07103e-07
22	-6.025	9.37845e-07	-8.75448e-08	1.14227e-06	-1.10362e-07
22	-6	9.75102e-07	-5.49483e-08	1.1474e-06	-5.86735e-08
22	-5.975	9.69514e-07	-8.19568e-08	1.15392e-06	-8.00942e-08
22	-5.95	9.72308e-07	-6.42617e-08	1.11294e-06	-8.70791e-08
22	-5.925	9.61132e-07	-3.07339e-08	1.10828e-06	-7.40406e-08
22	-5.9	1.0077e-06	-4.28411e-08	1.14088e-06	-9.26671e-08
22	-5.875	9.82553e-07	-2.42145e-08	1.12784e-06	-6.47274e-08
22	-5.85	1.03378e-06	-7.0781e-08	1.09664e-06	-7.2178e-08
22	-5.825	1.03191e-06	-4.00471e-08	1.10782e-06	-9.5461e-08
22	-5.8	1.04868e-06	-4.8429e-08	1.13669e-06	-7.77659e-08
22	-5.775	1.01981e-06	-5.68109e-08	1.1446e-06	-9.45297e-08
22	-5.75	1.05799e-06	-6.33304e-08	1.11433e-06	-7.2178e-08
22	-5.725	1.08407e-06	-6.98496e-08	1.11154e-06	-9.77893e-08
22	-5.7	1.06637e-06	-7.0781e-08	1.13669e-06	-5.54139e-08
22	-5.675	1.06917e-06	-4.28411e-08	1.13482e-06	-9.9652e-08
22	-5.65	1.11853e-06	-4.37724e-08	1.16323e-06	-1.02446e-07
22	-5.625	1.09711e-06	-6.05364e-08	1.14553e-06	-6.75213e-08
22	-5.6	1.13529e-06	-7.17123e-08	1.14926e-06	-8.61478e-08
22	-5.575	1.18744e-06	-9.22014e-08	1.16602e-06	-1.01049e-07
22	-5.55	1.15392e-06	-8.47508e-08	1.17953e-06	-9.87206e-08
22	-5.525	1.15764e-06	-5.96051e-08	1.15066e-06	-9.77893e-08
22	-5.5	1.20514e-06	-5.49483e-08	1.16882e-06	-1.00118e-07
22	-5.475	1.2219e-06	-7.82316e-08	1.16882e-06	-7.54376e-08
22	-5.45	1.20514e-06	-8.75448e-08	1.2084e-06	-6.47274e-08
22	-5.425	1.2545e-06	-8.10255e-08	1.17254e-06	-1.08034e-07
22	-5.4	1.24239e-06	-6.7987e-08	1.20328e-06	-7.49719e-08
22	-5.375	1.29641e-06	-1.86266e-09	1.20188e-06	-9.45297e-08
22	-5.35	1.27778e-06	-9.22014e-08	1.24053e-06	-1.18278e-07
22	-5.325	1.30013e-06	-1.07103e-07	1.23261e-06	-7.35749e-08
22	-5.3	1.3318e-06	-6.7987e-08	1.22656e-06	-8.98731e-08
22	-5.275	1.33646e-06	-6.23991e-08	1.25822e-06	-6.98496e-08
22	-5.25	1.46963e-06	-1.15484e-07	1.26847e-06	-9.6858e-08
22	-5.225	1.37185e-06	-9.12701e-08	1.26381e-06	-1.06171e-07
22	-5.2	1.37091e-06	-9.87206e-08	1.28896e-06	-1.19676e-07
22	-5.175	1.4538e-06	-1.04309e-07	1.2992e-06	-1.04774e-07
22	-5.15	1.45287e-06	-8.56821e-08	1.3155e-06	-1.04309e-07
22	-5.125	1.48174e-06	-8.94074e-08	1.329e-06	-1.1595e-07
22	-5.1	1.49757e-06	-9.59267e-08	1.32388e-06	-9.08044e-08
22	-5.075	1.5311e-06	-1.08965e-07	1.31597e-06	-1.10362e-07
22	-5.05	1.51154e-06	-1.01515e-07	1.34158e-06	-1.05706e-07
22	-5.025	1.59164e-06	-9.4064e-08	1.38954e-06	-9.17357e-08
22	-5	1.6112e-06	-9.4064e-08	1.37557e-06	-1.06171e-07
22	-4.975	1.65031e-06	-1.03377e-07	1.41469e-06	-7.59032e-08
22	-4.95	1.67732e-06	-4.47037e-08	1.4105e-06	-1.16416e-07
22	-4.925	1.69688e-06	-1.04309e-07	1.43424e-06	-1.16416e-07
22	-4.9	1.72854e-06	-1.23867e-07	1.43285e-06	-1.23401e-07
22	-4.875	1.77325e-06	-1.15484e-07	1.42819e-06	-1.30386e-07
22	-4.85	1.77604e-06	-1.08034e-07	1.44915e-06	-1.31783e-07
22	-4.825	1.85706e-06	-1.44356e-07	1.47662e-06	-1.31783e-07
22	-4.8	1.84682e-06	-1.1921e-07	1.46963e-06	-1.24332e-07
22	-4.775	1.85986e-06	-1.16416e-07	1.48966e-06	-1.34111e-07
22	-4.75	1.90084e-06	-9.22014e-08	1.5325e-06	-1.26661e-07
22	-4.725	1.96417e-06	-1.1269e-07	1.55438e-06	-1.19676e-07
22	-4.7	1.98653e-06	-8.94074e-08	1.53017e-06	-1.10362e-07
22	-4.675	1.98373e-06	-2.06755e-07	1.59117e-06	-1.24332e-07
22	-4.65	2.00981e-06	-1.30386e-07	1.57906e-06	-1.4389e-07
22	-4.625	2.07686e-06	-7.91629e-08	1.60235e-06	-9.73237e-08
22	-4.6	2.08711e-06	-1.17347e-07	1.61166e-06	-1.13622e-07
22	-4.575	2.15882e-06	-1.35974e-07	1.64146e-06	-1.11294e-07
22	-4.55	2.26033e-06	-2.01167e-07	1.6531e-06	-1.3644e-07
22	-4.525	2.17186e-06	-1.50875e-07	1.64379e-06	-1.25729e-07
22	-4.5	2.22681e-06	-1.35974e-07	1.68617e-06	-1.10362e-07
22	-4.475	2.25475e-06	-1.50875e-07	1.71085e-06	-1.53669e-07
22	-4.45	2.2771e-06	-1.51806e-07	1.74391e-06	-1.40165e-07
22	-4.425	2.29572e-06	-1.41562e-07	1.70619e-06	-1.41096e-07
22	-4.4	2.30504e-06	-1.22935e-07	1.78489e-06	-1.0524e-07
22	-4.375	2.3544e-06	-1.49013e-07	1.77185e-06	-1.38768e-07
22	-4.35	2.39258e-06	-1.55532e-07	1.7956e-06	-1.51806e-07
22	-4.325	2.40376e-06	-1.22004e-07	1.80444e-06	-1.38768e-07
22	-4.3	2.40096e-06	-1.66708e-07	1.82866e-06	-1.65776e-07
22	-4.275	2.4792e-06	-1.50875e-07	1.82121e-06	-1.51341e-07
22	-4.25	2.46429e-06	-1.79746e-07	1.82959e-06	-1.64379e-07
22	-4.225	2.4913e-06	-1.73227e-07	1.85194e-06	-1.37371e-07
22	-4.2	2.56767e-06	-1.67639e-07	1.86079e-06	-1.46684e-07
22	-4.175	2.56115e-06	-1.58326e-07	1.85939e-06	-1.52738e-07
22	-4.15	2.58909e-06	-1.70433e-07	1.86871e-06	-1.33646e-07
22	-4.125	2.60586e-06	-1.60188e-07	1.90223e-06	-1.27126e-07
22	-4.1	2.631e-06	-1.41562e-07	1.90177e-06	-1.45753e-07
22	-4.075	2.61703e-06	-1.66708e-07	1.93111e-06	-1.47616e-07
22	-4.05	2.6459e-06	-1.60188e-07	1.91947e-06	-1.62982e-07
22	-4.025	2.59654e-06	-1.95579e-07	1.95439e-06	-1.60188e-07
22	-4	2.72786e-06	-1.83471e-07	1.95393e-06	-1.88128e-07
22	-3.975	2.71855e-06	-1.88128e-07	1.92692e-06	-1.89991e-07
22	-3.95	2.73903e-06	-1.92785e-07	1.97209e-06	-1.78349e-07
22	-3.925	2.80516e-06	-1.21073e-07	2.00981e-06	-1.38302e-07
22	-3.9	2.77442e-06	-1.71364e-07	1.98047e-06	-1.61585e-07
22	-3.875	2.7707e-06	-1.62982e-07	1.98513e-06	-1.55997e-07
22	-3.85	2.80888e-06	-1.53669e-07	1.99817e-06	-1.34111e-07
22	-3.825	2.77908e-06	-1.84403e-07	2.00608e-06	-1.55066e-07
22	-3.8	2.79678e-06	-1.64845e-07	1.98373e-06	-1.70433e-07
22	-3.775	2.87128e-06	-2.03961e-07	2.0126e-06	-1.3644e-07
22	-3.75	2.84334e-06	-2.00235e-07	2.02145e-06	-1.53669e-07
22	-3.725	2.85452e-06	-1.90922e-07	2.03356e-06	-1.33646e-07
22	-3.7	2.84055e-06	-1.85334e-07	2.03356e-06	-1.73693e-07
22	-3.675	2.82192e-06	-1.70433e-07	1.99398e-06	-1.65776e-07
22	-3.65	2.8303e-06	-1.90922e-07	2.06289e-06	-1.25729e-07
22	-3.625	2.87501e-06	-1.93716e-07	2.04147e-06	-1.12225e-07
22	-3.6	2.88711e-06	-1.99304e-07	2.03402e-06	-1.55066e-07
22	-3.575	2.86197e-06	-1.66708e-07	2.00934e-06	-1.44822e-07
22	-3.55	2.89736e-06	-2.18862e-07	2.02285e-06	-1.43425e-07
22	-3.525	2.90947e-06	-2.09548e-07	2.03868e-06	-1.76487e-07
22	-3.5	2.87594e-06	-1.86265e-07	2.00841e-06	-1.48081e-07
22	-3.475	2.86849e-06	-1.80677e-07	2.00981e-06	-1.2992e-07
22	-3.45	2.89643e-06	-2.07686e-07	2.00701e-06	-1.87662e-07
22	-3.425	2.89084e-06	-1.76021e-07	2.01679e-06	-1.45753e-07
22	-3.4	2.89177e-06	-2.22587e-07	2.03356e-06	-1.19676e-07
22	-3.375	2.88898e-06	-1.95579e-07	1.96417e-06	-1.59723e-07
22	-3.35	2.92157e-06	-1.83471e-07	2.02052e-06	-1.71364e-07
22	-3.325	2.88898e-06	-1.64845e-07	2.00888e-06	-1.81609e-07
22	-3.3	2.91599e-06	-1.76021e-07	2.00655e-06	-1.40165e-07
22	-3.275	2.87501e-06	-1.88128e-07	2.014e-06	-1.546e-07
22	-3.25	2.91785e-06	-1.79746e-07	1.99677e-06	-1.89059e-07
22	-3.225	2.91505e-06	-1.7509e-07	2.0154e-06	-1.81143e-07
22	-3.2	2.9076e-06	-1.78815e-07	2.02192e-06	-1.87662e-07
22	-3.175	2.89829e-06	-1.71364e-07	2.00981e-06	-1.59257e-07
22	-3.15	2.89922e-06	-1.92785e-07	1.9679e-06	-1.48081e-07
22	-3.125	2.89829e-06	-2.1048e-07	1.96836e-06	-1.58791e-07
22	-3.1	2.89829e-06	-1.3318e-07	1.95905e-06	-1.83006e-07
22	-3.075	2.88525e-06	-1.48081e-07	1.97349e-06	-1.55066e-07
22	-3.05	2.89363e-06	-1.65776e-07	1.95579e-06	-1.68105e-07
22	-3.025	2.87221e-06	-1.34111e-07	1.95579e-06	-1.6112e-07
22	-3	2.87966e-06	-1.53669e-07	1.94881e-06	-1.52738e-07
22	-2.975	2.92157e-06	-1.89991e-07	1.96045e-06	-1.49944e-07
22	-2.95	2.89363e-06	-1.74158e-07	1.96883e-06	-1.37371e-07
22	-2.925	2.89457e-06	-1.85334e-07	1.93111e-06	-1.30852e-07
22	-2.9	2.91226e-06	-1.97441e-07	1.93065e-06	-1.53203e-07
22	-2.875	2.88525e-06	-1.90922e-07	1.93856e-06	-1.76021e-07
22	-2.85	2.89736e-06	-1.57394e-07	1.92366e-06	-1.56463e-07
22	-2.825	2.90295e-06	-1.6857e-07	1.94555e-06	-1.68105e-07
22	-2.8	2.88991e-06	-1.64845e-07	1.92226e-06	-1.76021e-07
22	-2.775	2.88991e-06	-2.40283e-07	1.93065e-06	-1.35043e-07
22	-2.75	2.86569e-06	-2.23518e-07	1.90689e-06	-1.546e-07
22	-2.725	2.89457e-06	-1.80677e-07	1.9232e-06	-1.55997e-07
22	-2.7	2.88711e-06	-1.41562e-07	1.93717e-06	-1.56929e-07
22	-2.675	2.94113e-06	-1.50875e-07	1.92087e-06	-1.41562e-07
22	-2.65	2.90108e-06	-2.05823e-07	1.92599e-06	-1.31783e-07
22	-2.625	2.88711e-06	-2.18862e-07	1.91994e-06	-1.56929e-07
22	-2.6	2.86569e-06	-1.69502e-07	1.89385e-06	-1.34111e-07
22	-2.575	2.90481e-06	-1.64845e-07	1.91854e-06	-1.65776e-07
22	-2.55	2.90108e-06	-1.64845e-07	1.91854e-06	-1.7183e-07
22	-2.525	2.89736e-06	-1.95579e-07	1.87523e-06	-1.48081e-07
22	-2.5	2.88711e-06	-1.50875e-07	1.89432e-06	-1.48547e-07
22	-2.475	2.92064e-06	-2.23518e-07	1.86452e-06	-1.57394e-07
22	-2.45	2.90295e-06	-1.76952e-07	1.89944e-06	-1.31783e-07
22	-2.425	2.88153e-06	-1.88128e-07	1.90549e-06	-1.858e-07
22	-2.4	2.85917e-06	-1.88128e-07	1.87942e-06	-1.46684e-07
22	-2.375	2.91692e-06	-1.71364e-07	1.85287e-06	-1.58791e-07
22	-2.35	2.91971e-06	-1.63914e-07	1.88128e-06	-1.88128e-07
22	-2.325	2.92064e-06	-1.76952e-07	1.8403e-06	-1.51341e-07
22	-2.3	2.9225e-06	-1.41562e-07	1.87662e-06	-1.58791e-07
22	-2.275	2.91505e-06	-1.94647e-07	1.89432e-06	-1.68105e-07
22	-2.25	2.92064e-06	-2.05823e-07	1.86917e-06	-1.60188e-07
22	-2.225	2.8955e-06	-1.72296e-07	1.87057e-06	-1.38768e-07
22	-2.2	2.9076e-06	-1.92785e-07	1.87383e-06	-1.51806e-07
22	-2.175	2.90667e-06	-1.74158e-07	1.88547e-06	-1.21539e-07
22	-2.15	2.8955e-06	-1.84403e-07	1.84729e-06	-1.6112e-07
22	-2.125	2.91785e-06	-1.71364e-07	1.84216e-06	-1.41562e-07
22	-2.1	2.96535e-06	-1.62982e-07	1.85287e-06	-1.2992e-07
22	-2.075	2.93741e-06	-1.97441e-07	1.8417e-06	-1.61585e-07
22	-2.05	2.89922e-06	-1.90922e-07	1.84263e-06	-1.30852e-07
22	-2.025	2.90295e-06	-2.20724e-07	1.84263e-06	-1.24798e-07
22	-2	2.95044e-06	-1.79746e-07	1.84682e-06	-1.42028e-07
22	-1.975	2.93368e-06	-2.13274e-07	1.81655e-06	-1.38768e-07
22	-1.95	2.92902e-06	-2.28175e-07	1.81888e-06	-1.34111e-07
22	-1.925	2.9104e-06	-1.74158e-07	1.86126e-06	-1.36905e-07
22	-1.9	2.94486e-06	-1.90922e-07	1.85008e-06	-1.66242e-07
22	-1.875	2.93089e-06	-1.76021e-07	1.80584e-06	-1.53203e-07
22	-1.85	2.9253e-06	-1.51806e-07	1.84961e-06	-1.58791e-07
22	-1.825	2.9104e-06	-2.14205e-07	1.81748e-06	-1.21539e-07
22	-1.8	2.97093e-06	-2.23518e-07	1.82074e-06	-1.41096e-07
22	-1.775	2.94579e-06	-2.1048e-07	1.78116e-06	-1.57394e-07
22	-1.75	2.95883e-06	-1.92785e-07	1.7956e-06	-1.42028e-07
22	-1.725	2.91133e-06	-1.92785e-07	1.80351e-06	-1.51341e-07
22	-1.7	2.92064e-06	-1.7509e-07	1.79839e-06	-1.3644e-07
22	-1.675	2.95976e-06	-1.69502e-07	1.78209e-06	-1.36905e-07
22	-1.65	2.94951e-06	-1.58326e-07	1.78628e-06	-1.46684e-07
22	-1.625	2.93834e-06	-1.79746e-07	1.74391e-06	-1.40165e-07
22	-1.6	2.93554e-06	-1.7509e-07	1.73599e-06	-1.06171e-07
22	-1.575	2.8955e-06	-2.13274e-07	1.77185e-06	-1.42493e-07
22	-1.55	2.93647e-06	-1.97441e-07	1.75183e-06	-1.55997e-07
22	-1.525	2.96628e-06	-1.86265e-07	1.75462e-06	-1.30852e-07
22	-1.5	2.94951e-06	-1.51806e-07	1.77185e-06	-1.29455e-07
22	-1.475	2.96162e-06	-1.79746e-07	1.77231e-06	-1.2247e-07
22	-1.45	2.92716e-06	-1.94647e-07	1.73599e-06	-1.30386e-07
22	-1.425	2.92902e-06	-2.20724e-07	1.74577e-06	-1.37371e-07
22	-1.4	2.93554e-06	-1.74158e-07	1.73227e-06	-1.11759e-07
22	-1.375	2.94299e-06	-2.1048e-07	1.72295e-06	-1.19676e-07
22	-1.35	2.93368e-06	-1.65776e-07	1.73087e-06	-1.75555e-07
22	-1.325	2.93554e-06	-2.11411e-07	1.71876e-06	-1.12225e-07
22	-1.3	2.91692e-06	-1.43425e-07	1.74903e-06	-1.40165e-07
22	-1.275	3.05755e-06	3.72531e-08	1.7183e-06	-1.3644e-07
22	-1.25	2.96628e-06	-1.62051e-07	1.73506e-06	-1.51341e-07
22	-1.225	2.82844e-06	-2.25381e-07	1.72482e-06	-1.35043e-07
22	-1.2	2.80516e-06	-3.11995e-07	1.73553e-06	-1.60654e-07
22	-1.175	3.00912e-06	-2.19793e-07	1.73413e-06	-1.27126e-07
22	-1.15	2.93182e-06	-2.65429e-07	1.72109e-06	-1.4715e-07
22	-1.125	3.01098e-06	-2.37488e-07	1.74437e-06	-1.45287e-07
22	-1.1	3.00726e-06	-2.14205e-07	1.72156e-06	-1.33646e-07
22	-1.075	3.0026e-06	-2.88712e-07	1.7793e-06	-1.32249e-07
22	-1.05	2.93182e-06	-1.63914e-07	1.75788e-06	-1.42028e-07
22	-1.025	2.97466e-06	-1.95579e-07	1.74484e-06	-1.27126e-07
22	-1	2.9877e-06	-1.46219e-07	1.75229e-06	-1.10362e-07
22	-0.975	2.96348e-06	-1.66708e-07	1.75602e-06	-1.55997e-07
22	-0.949999999999999	2.96628e-06	-1.85334e-07	1.71783e-06	-1.13156e-07
22	-0.925	2.91133e-06	-1.62051e-07	1.70572e-06	-1.55997e-07
22	-0.899999999999999	2.9877e-06	-2.39352e-07	1.7807e-06	-1.2247e-07
22	-0.875	2.95044e-06	-2.16068e-07	1.77231e-06	-1.53669e-07
22	-0.85	3.03799e-06	-1.62051e-07	1.75834e-06	-5.96051e-08
22	-0.824999999999999	3.05382e-06	-2.23518e-07	1.73786e-06	-1.08965e-07
22	-0.8	3.04637e-06	-2.09548e-07	1.79234e-06	-1.546e-07
22	-0.774999999999999	3.04637e-06	-1.97441e-07	1.79327e-06	-1.66708e-07
22	-0.75	3.14695e-06	-2.58909e-07	1.82214e-06	-1.59723e-07
22	-0.725	2.95324e-06	-7.54376e-08	1.8105e-06	-1.42028e-07
22	-0.699999999999999	3.01843e-06	-1.8254e-07	1.80212e-06	-1.43425e-07
22	-0.675	3.13392e-06	-1.40631e-07	1.80677e-06	-1.67173e-07
22	-0.649999999999999	3.08176e-06	-1.546e-07	1.84356e-06	-1.58791e-07
22	-0.625	3.03985e-06	-2.56116e-07	1.84868e-06	-1.41562e-07
22	-0.6	3.20097e-06	-2.54253e-07	1.87848e-06	-1.68105e-07
22	-0.574999999999999	3.19631e-06	-2.43077e-07	1.88361e-06	-1.43425e-07
22	-0.55	3.1395e-06	-2.82193e-07	1.92878e-06	-1.88594e-07
22	-0.524999999999999	3.309e-06	-1.95579e-07	1.97488e-06	-1.48081e-07
22	-0.5	3.40959e-06	-2.07686e-07	1.98559e-06	-1.77884e-07
22	-0.475	3.32484e-06	-2.00235e-07	1.96417e-06	-1.64379e-07
22	-0.449999999999999	3.33787e-06	-2.34694e-07	2.02844e-06	-1.51341e-07
22	-0.425	3.33974e-06	-1.81609e-07	2.06103e-06	-1.97441e-07
22	-0.399999999999999	3.3565e-06	-1.56463e-07	2.09456e-06	-1.73693e-07
22	-0.375	3.45708e-06	-2.36557e-07	2.1374e-06	-1.63448e-07
22	-0.35	3.40493e-06	-1.17347e-07	2.1821e-06	-1.72761e-07
22	-0.324999999999999	3.56698e-06	-3.02682e-07	2.21377e-06	-2.14205e-07
22	-0.3	3.61913e-06	-2.30038e-07	2.24823e-06	-1.9651e-07
22	-0.274999999999999	3.69085e-06	-2.1793e-07	2.29712e-06	-1.92319e-07
22	-0.25	3.76721e-06	-2.88712e-07	2.33763e-06	-2.03961e-07
22	-0.225	3.6983e-06	-1.94647e-07	2.37861e-06	-2.10945e-07
22	-0.199999999999999	3.88178e-06	-2.58909e-07	2.3842e-06	-2.26778e-07
22	-0.175	4.00844e-06	-1.6857e-07	2.46849e-06	-2.03029e-07
22	-0.149999999999999	3.91158e-06	-1.02446e-07	2.51738e-06	-2.37023e-07
22	-0.125	4.11368e-06	-2.86849e-07	2.56674e-06	-2.45871e-07
22	-0.0999999999999996	4.22637e-06	-2.93368e-07	2.61144e-06	-2.36557e-07
22	-0.0749999999999993	4.20402e-06	-3.24102e-07	2.65289e-06	-2.47268e-07
22	-0.0499999999999998	4.42381e-06	-2.67291e-07	2.6948e-06	-2.43077e-07
22	-0.0249999999999995	4.54954e-06	-3.05476e-07	2.70877e-06	-2.45405e-07
22	0	4.66689e-06	-2.88712e-07	2.78048e-06	-2.56581e-07
22	0.0250000000000004	4.73487e-06	-3.25033e-07	2.83263e-06	-2.68223e-07
22	0.0500000000000007	4.81217e-06	-3.38072e-07	2.84707e-06	-2.53322e-07
22	0.0750000000000011	4.96025e-06	-3.17583e-07	2.85312e-06	-2.46802e-07
22	0.0999999999999996	5.03662e-06	-3.26896e-07	2.84101e-06	-2.57047e-07
22	0.125	5.13814e-06	-3.63218e-07	2.83915e-06	-2.57047e-07
22	0.15	5.31136e-06	-3.02682e-07	2.84986e-06	-2.95697e-07
22	0.175000000000001	5.28994e-06	-3.69737e-07	2.83915e-06	-2.53787e-07
22	0.200000000000001	5.36817e-06	-3.41797e-07	2.82704e-06	-2.44474e-07
22	0.225	5.33371e-06	-4.13509e-07	2.79631e-06	-2.61238e-07
22	0.25	5.3244e-06	-3.63218e-07	2.7558e-06	-2.64963e-07
22	0.275	5.33837e-06	-3.59492e-07	2.73577e-06	-2.65429e-07
22	0.300000000000001	5.10181e-06	-1.76021e-07	2.74183e-06	-2.63566e-07
22	0.325000000000001	5.25921e-06	-3.5111e-07	2.70085e-06	-2.4494e-07
22	0.35	5.2024e-06	-4.32135e-07	2.67384e-06	-2.37023e-07
