# ppms_field_set_stable_set	srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "Magnetic Field"	"volt"	"X"	"Y"	"X"	"Y"
# 181	201
0	2.2	0.000109286	-1.06395e-05	1.45361e-05	-4.69388e-07
0	2.3	0.000107319	-8.01688e-06	1.5229e-05	-5.06643e-07
0	2.4	0.000104219	-6.79496e-06	1.54452e-05	-6.78006e-07
0	2.5	0.000100643	-6.94397e-06	1.55793e-05	-7.30161e-07
0	2.6	9.76627e-05	-9.05996e-06	1.56836e-05	-7.59963e-07
0	2.7	9.50401e-05	-1.00434e-05	1.59816e-05	-7.67413e-07
0	2.8	9.48911e-05	-1.10567e-05	1.61306e-05	-6.55655e-07
0	2.9	9.58745e-05	-1.02521e-05	1.61753e-05	-6.40754e-07
0	3	9.50997e-05	-8.01688e-06	1.58177e-05	-7.2271e-07
0	3.1	9.26559e-05	-5.69227e-06	1.52439e-05	-6.63105e-07
0	3.2	8.8722e-05	-5.36445e-06	1.48714e-05	-6.40754e-07
0	3.3	8.61888e-05	-6.40753e-06	1.40295e-05	-5.51347e-07
0	3.4	8.46987e-05	-7.71886e-06	1.36495e-05	-4.91742e-07
0	3.5	8.56225e-05	-9.08977e-06	1.31727e-05	-4.47037e-07
0	3.6	8.81855e-05	-1.03415e-05	1.25617e-05	-4.61938e-07
0	3.7	9.04207e-05	-9.05996e-06	1.207e-05	-3.87432e-07
0	3.8	9.24175e-05	-7.3612e-06	1.17124e-05	-4.47037e-07
0	3.9	9.36096e-05	-5.84128e-06	1.16155e-05	-4.39586e-07
0	4	9.37586e-05	-5.45385e-06	1.14665e-05	-2.90574e-07
0	4.1	9.23281e-05	-5.96049e-06	1.14143e-05	-3.5763e-07
0	4.2	9.17022e-05	-8.07649e-06	1.13026e-05	-3.87432e-07
0	4.3	9.28645e-05	-9.95403e-06	1.11685e-05	-2.90574e-07
0	4.4	9.54573e-05	-1.07587e-05	1.11536e-05	-1.63914e-07
0	4.5	9.63216e-05	-9.71562e-06	1.10791e-05	-2.75673e-07
0	4.6	9.62322e-05	-7.51021e-06	1.1161e-05	-3.20377e-07
0	4.7	9.37884e-05	-5.66247e-06	1.11238e-05	-3.50179e-07
0	4.8	9.04803e-05	-5.06642e-06	1.11163e-05	-4.47037e-07
0	4.9	8.80663e-05	-6.0499e-06	1.12728e-05	-4.47037e-07
0	5	8.51159e-05	-8.10629e-06	1.15857e-05	-5.43896e-07
0	5.1	8.3745e-05	-8.94075e-06	1.17794e-05	-5.51347e-07
0	5.2	8.38046e-05	-9.38779e-06	1.22563e-05	-6.18402e-07
0	5.3	8.31191e-05	-7.80827e-06	1.2599e-05	-6.40754e-07
0	5.4	8.20463e-05	-5.75188e-06	1.29492e-05	-6.10951e-07
0	5.5	7.99005e-05	-4.17235e-06	1.33589e-05	-6.70556e-07
0	5.6	7.69501e-05	-3.27827e-06	1.39103e-05	-7.07809e-07
0	5.7	7.38208e-05	-3.90413e-06	1.46404e-05	-7.67413e-07
0	5.8	7.23605e-05	-5.96049e-06	1.53856e-05	-8.34469e-07
0	5.9	7.25095e-05	-7.56982e-06	1.62722e-05	-9.38777e-07
0	6	7.3344e-05	-8.2255e-06	1.68682e-05	-9.83484e-07
0	6.1	7.52811e-05	-7.21219e-06	1.75984e-05	-1.08034e-06
0	6.2	7.49831e-05	-5.27504e-06	1.83211e-05	-1.10269e-06
0	6.3	7.3344e-05	-3.6657e-06	1.90811e-05	-1.1623e-06
0	6.4	7.03041e-05	-2.77163e-06	1.94536e-05	-1.15485e-06
0	6.5	6.82776e-05	-3.96374e-06	1.98857e-05	-1.2517e-06
0	6.6	6.74431e-05	-5.75188e-06	2.03253e-05	-1.2368e-06
0	6.7	6.80392e-05	-7.42081e-06	2.03253e-05	-1.27406e-06
0	6.8	7.00955e-05	-7.80827e-06	2.01167e-05	-1.35601e-06
0	6.9	7.05724e-05	-6.13931e-06	1.99006e-05	-1.1921e-06
0	7	7.01253e-05	-3.90413e-06	1.96771e-05	-1.1623e-06
0	7.1	6.82478e-05	-2.3842e-06	1.94387e-05	-1.1325e-06
0	7.2	6.5804e-05	-2.29479e-06	1.8932e-05	-1.207e-06
0	7.3	6.38072e-05	-4.02334e-06	1.85148e-05	-1.10269e-06
0	7.4	6.36582e-05	-5.09623e-06	1.8187e-05	-1.11759e-06
0	7.5	6.39562e-05	-6.55654e-06	1.80529e-05	-1.08034e-06
0	7.6	6.54762e-05	-7.3016e-06	1.76878e-05	-1.05054e-06
0	7.7	6.77411e-05	-6.64595e-06	1.76058e-05	-1.02819e-06
0	7.8	6.85756e-05	-4.44058e-06	1.74792e-05	-1.02074e-06
0	7.9	6.72345e-05	-2.68222e-06	1.7278e-05	-1.02074e-06
0	8	6.50887e-05	-2.17558e-06	1.72333e-05	-1.02074e-06
0	8.1	6.37476e-05	-2.65242e-06	1.73823e-05	-9.98385e-07
0	8.2	6.22873e-05	-4.20216e-06	1.76803e-05	-1.00584e-06
0	8.3	6.22873e-05	-5.93069e-06	1.79933e-05	-1.08034e-06
0	8.4	6.38668e-05	-7.03338e-06	1.82168e-05	-1.08779e-06
0	8.5	6.60424e-05	-6.88437e-06	1.86117e-05	-1.1623e-06
0	8.6	6.74431e-05	-5.15583e-06	1.91258e-05	-1.1474e-06
0	8.7	6.67875e-05	-3.6955e-06	1.94685e-05	-1.207e-06
0	8.8	6.54762e-05	-1.87755e-06	1.97963e-05	-1.26661e-06
0	8.9	6.31218e-05	-1.78815e-06	2.00422e-05	-1.2368e-06
0	9	6.24661e-05	-2.20539e-06	2.02955e-05	-1.2517e-06
0	9.1	6.14529e-05	-4.02334e-06	2.04967e-05	-1.2517e-06
0	9.2	6.25853e-05	-5.87109e-06	2.07872e-05	-1.32621e-06
0	9.3	6.44331e-05	-6.73535e-06	2.11002e-05	-1.35601e-06
0	9.4	6.70259e-05	-6.46713e-06	2.12715e-05	-1.31876e-06
0	9.5	6.792e-05	-4.82801e-06	2.14727e-05	-1.35601e-06
0	9.6	6.71749e-05	-2.80143e-06	2.16813e-05	-1.33366e-06
0	9.7	6.50291e-05	-1.75834e-06	2.16441e-05	-1.39327e-06
0	9.8	6.2943e-05	-2.50341e-06	2.17484e-05	-1.30386e-06
0	9.9	6.19297e-05	-4.02334e-06	2.1659e-05	-1.36346e-06
0	10	6.20489e-05	-5.87109e-06	2.15919e-05	-1.33366e-06

50	-10	6.51781e-05	-4.29156e-06	2.1577e-05	-1.31876e-06
50	-9.9	6.3092e-05	-5.27504e-06	2.14503e-05	-1.33366e-06
50	-9.8	6.49397e-05	-6.82476e-06	2.14876e-05	-1.31131e-06
50	-9.7	6.72047e-05	-6.76516e-06	2.14727e-05	-1.37091e-06
50	-9.6	6.90822e-05	-5.39425e-06	2.1428e-05	-1.30386e-06
50	-9.5	6.89928e-05	-3.87433e-06	2.13609e-05	-1.28151e-06
50	-9.4	6.81584e-05	-2.414e-06	2.15025e-05	-1.30386e-06
50	-9.3	6.71749e-05	-2.3246e-06	2.14205e-05	-1.12504e-06
50	-9.2	6.56252e-05	-2.74183e-06	2.11151e-05	-1.19955e-06
50	-9.1	6.50887e-05	-4.61939e-06	2.08319e-05	-1.22935e-06
50	-9	6.66981e-05	-6.82476e-06	2.05265e-05	-1.21445e-06
50	-8.9	6.94399e-05	-7.42081e-06	2.01912e-05	-1.1921e-06
50	-8.8	7.19433e-05	-6.82476e-06	1.97367e-05	-1.19955e-06
50	-8.7	7.38208e-05	-5.45385e-06	1.93493e-05	-1.15485e-06
50	-8.6	7.36122e-05	-3.7253e-06	1.91481e-05	-1.207e-06
50	-8.5	7.19433e-05	-2.47361e-06	1.91332e-05	-1.1623e-06
50	-8.4	6.94697e-05	-3.33787e-06	1.89991e-05	-1.1921e-06
50	-8.3	7.01253e-05	-4.02334e-06	1.90587e-05	-1.207e-06
50	-8.2	6.99465e-05	-5.81148e-06	1.90513e-05	-1.24425e-06
50	-8.1	7.15558e-05	-7.3612e-06	1.92226e-05	-1.22935e-06
50	-8	7.44765e-05	-8.01688e-06	1.9394e-05	-1.2368e-06
50	-7.9	7.73971e-05	-6.88437e-06	1.96622e-05	-1.25916e-06
50	-7.8	7.78441e-05	-4.82801e-06	1.99379e-05	-1.26661e-06
50	-7.7	7.70395e-05	-3.18886e-06	2.01912e-05	-1.31131e-06
50	-7.6	7.53705e-05	-3.21867e-06	2.06829e-05	-1.26661e-06
50	-7.5	7.41784e-05	-4.7386e-06	2.10182e-05	-1.34111e-06
50	-7.4	7.45361e-05	-6.79496e-06	2.1495e-05	-1.34111e-06
50	-7.3	7.70097e-05	-8.46392e-06	2.20091e-05	-1.40072e-06
50	-7.2	7.99899e-05	-8.31491e-06	2.25754e-05	-1.34856e-06
50	-7.1	8.22549e-05	-6.70555e-06	2.32683e-05	-1.45287e-06
50	-7	8.26423e-05	-4.7088e-06	2.42741e-05	-1.47522e-06
50	-6.9	8.22251e-05	-3.90413e-06	2.49968e-05	-1.53483e-06
50	-6.8	8.10032e-05	-4.50018e-06	2.56152e-05	-1.61678e-06
50	-6.7	8.21059e-05	-4.41077e-06	2.62038e-05	-1.63168e-06
50	-6.6	8.17184e-05	-5.66247e-06	2.67552e-05	-1.70619e-06
50	-6.5	8.23741e-05	-7.89767e-06	2.67104e-05	-1.69874e-06
50	-6.4	8.50265e-05	-9.26858e-06	2.6025e-05	-1.66149e-06
50	-6.3	8.81557e-05	-9.08977e-06	2.52203e-05	-1.60188e-06
50	-6.2	9.04505e-05	-8.13609e-06	2.40729e-05	-1.51993e-06
50	-6.1	9.1434e-05	-6.0499e-06	2.28585e-05	-1.41562e-06
50	-6	9.05101e-05	-4.55978e-06	2.17111e-05	-1.34856e-06
50	-5.9	8.9616e-05	-5.00682e-06	2.08096e-05	-1.26661e-06
50	-5.8	8.86326e-05	-6.67575e-06	1.97442e-05	-1.15485e-06
50	-5.7	8.91094e-05	-8.2553e-06	1.8418e-05	-1.11759e-06
50	-5.6	9.1732e-05	-9.86463e-06	1.7427e-05	-1.02074e-06
50	-5.5	9.355e-05	-9.95403e-06	1.63988e-05	-9.98385e-07
50	-5.4	9.60534e-05	-8.64273e-06	1.53856e-05	-8.71722e-07
50	-5.3	9.63514e-05	-7.80827e-06	1.46106e-05	-8.94073e-07
50	-5.2	9.65898e-05	-5.93069e-06	1.40295e-05	-8.5682e-07
50	-5.1	9.76329e-05	-5.66247e-06	1.3575e-05	-7.97216e-07
50	-5	9.68878e-05	-5.81148e-06	1.32323e-05	-7.89765e-07
50	-4.9	9.59937e-05	-7.42081e-06	1.3046e-05	-6.92908e-07
50	-4.8	9.78415e-05	-9.71562e-06	1.26958e-05	-7.37611e-07
50	-4.7	0.000101924	-1.11163e-05	1.23829e-05	-7.00358e-07
50	-4.6	0.000106782	-1.09971e-05	1.21669e-05	-7.07809e-07
50	-4.5	0.000109852	-9.41759e-06	1.20178e-05	-6.92908e-07
50	-4.4	0.000111163	-7.42081e-06	1.19061e-05	-6.40754e-07
50	-4.3	0.000111402	-7.09298e-06	1.17645e-05	-6.33303e-07
50	-4.2	0.000110448	-7.3016e-06	1.17869e-05	-6.33303e-07
50	-4.1	0.000109137	-8.85135e-06	1.17049e-05	-6.40754e-07
50	-4	0.00011009	-1.07587e-05	1.15932e-05	-5.43896e-07
50	-3.9	0.000111372	-1.2368e-05	1.14442e-05	-5.73698e-07
50	-3.8	0.000113428	-1.24276e-05	1.14442e-05	-5.51347e-07
50	-3.7	0.000114531	-1.11759e-05	1.13696e-05	-6.40754e-07
50	-3.6	0.000114352	-9.4772e-06	1.13324e-05	-5.58797e-07
50	-3.5	0.000112296	-7.59962e-06	1.15485e-05	-5.886e-07
50	-3.4	0.000109256	-7.3612e-06	1.17943e-05	-5.21544e-07
50	-3.3	0.000106603	-8.40431e-06	1.20327e-05	-5.58797e-07
50	-3.2	0.000105501	-1.06693e-05	1.24127e-05	-5.28995e-07
50	-3.1	0.000107289	-1.2368e-05	1.26139e-05	-5.36445e-07
50	-3	0.000108928	-1.2368e-05	1.2979e-05	-6.10951e-07
50	-2.9	0.000111402	-1.09375e-05	1.32472e-05	-6.85457e-07
50	-2.8	0.000110031	-8.79174e-06	1.35825e-05	-7.67413e-07
50	-2.7	0.00010857	-7.3016e-06	1.41487e-05	-8.12117e-07
50	-2.6	0.00010568	-6.94397e-06	1.43499e-05	-9.23876e-07
50	-2.5	0.000104666	-7.98708e-06	1.41189e-05	-9.38777e-07
50	-2.4	0.000103534	-1.03117e-05	1.4782e-05	-5.58797e-07
50	-2.3	0.000103832	-1.1474e-05	1.47522e-05	-7.89765e-07
50	-2.2	0.000105381	-1.1921e-05	1.4715e-05	-7.59963e-07
50	-2.1	0.00010714	-1.13845e-05	1.44989e-05	-7.15259e-07
50	-2	0.000108421	-9.29838e-06	1.44989e-05	-8.12117e-07
50	-1.9	0.000106931	-7.56982e-06	1.4335e-05	-6.63105e-07
50	-1.8	0.000104011	-7.24199e-06	1.42456e-05	-6.33303e-07
50	-1.7	0.000102044	-8.31491e-06	1.37464e-05	-4.91742e-07
50	-1.6	0.000102222	-1.0103e-05	1.34186e-05	-4.84291e-07
50	-1.5	0.000103385	-1.12951e-05	1.30386e-05	-5.14094e-07
50	-1.4	0.000105709	-1.23382e-05	1.28002e-05	-4.91742e-07
50	-1.3	0.000108183	-1.15336e-05	1.25394e-05	-4.39586e-07
50	-1.2	0.000108749	-9.26858e-06	1.27256e-05	-4.17234e-07
50	-1.1	0.000107021	-7.15259e-06	1.30386e-05	-4.91742e-07
50	-1	0.000104964	-7.06318e-06	1.31503e-05	-6.40754e-07
50	-0.9	0.000104547	-8.10629e-06	1.36346e-05	-7.89765e-07
50	-0.799999999999999	0.000105024	-9.83482e-06	1.41189e-05	-7.59963e-07
50	-0.699999999999999	0.000106812	-1.18018e-05	1.50726e-05	-7.67413e-07
50	-0.6	0.00011158	-1.33813e-05	1.63765e-05	-7.82315e-07
50	-0.5	0.00011769	-1.30535e-05	1.81944e-05	-9.53682e-07
50	-0.399999999999999	0.000124455	-1.20402e-05	2.03477e-05	-9.83484e-07
50	-0.299999999999999	0.000133992	-1.39773e-05	2.31938e-05	-1.12504e-06
50	-0.199999999999999	0.000145496	-1.40071e-05	2.75002e-05	-1.35601e-06
50	-0.0999999999999996	0.000161828	-1.63914e-05	3.58822e-05	-1.8403e-06
50	0	0.000181288	-2.1279e-05	4.61715e-05	-2.80143e-06
50	0.100000000000001	0.00019464	-2.61368e-05	5.69748e-05	-3.82218e-06
50	0.200000000000001	0.000195176	-2.74183e-05	5.4002e-05	-3.73276e-06
50	0.300000000000001	0.000185431	-2.4438e-05	4.28113e-05	-2.66732e-06
50	0.4	0.000168563	-1.98783e-05	3.42058e-05	-1.98187e-06
50	0.5	0.000152529	-1.53483e-05	2.83049e-05	-1.52738e-06
50	0.600000000000001	0.000138105	-1.20104e-05	2.35216e-05	-1.15485e-06
50	0.700000000000001	0.000126691	-1.12355e-05	2.0452e-05	-8.27018e-07
50	0.800000000000001	0.000120283	-1.22786e-05	1.82987e-05	-4.69388e-07
50	0.9	0.000113667	-1.30535e-05	1.63988e-05	-3.5763e-07
50	1	0.000111133	-1.35899e-05	1.49906e-05	-3.35278e-07
50	1.1	0.000109971	-1.27256e-05	1.38581e-05	-4.24685e-07
50	1.2	0.00011164	-1.12057e-05	1.29492e-05	-4.61938e-07
50	1.3	0.000112862	-1.07289e-05	1.23606e-05	-4.76841e-07
50	1.4	0.000112832	-8.67253e-06	1.18986e-05	-4.17234e-07
50	1.5	0.000109315	-7.56982e-06	1.16379e-05	-4.32135e-07
50	1.6	0.000106246	-7.92748e-06	1.17124e-05	-4.54487e-07
50	1.7	0.000104845	-9.4772e-06	1.18018e-05	-3.87432e-07
50	1.8	0.000106127	-1.13845e-05	1.22116e-05	-4.47037e-07
50	1.9	0.000110209	-1.28151e-05	1.29939e-05	-5.14094e-07
50	2	0.000113607	-1.26064e-05	1.36644e-05	-4.84291e-07
50	2.1	0.000115663	-1.07289e-05	1.46106e-05	-4.61938e-07
50	2.2	0.000112564	-8.55332e-06	1.57581e-05	-5.73698e-07
50	2.3	0.000108898	-7.39101e-06	1.65851e-05	-5.36445e-07
50	2.4	0.000105381	-7.65926e-06	1.69502e-05	-7.30161e-07
50	2.5	0.00010255	-9.14937e-06	1.74792e-05	-8.34469e-07
50	2.6	0.000100375	-1.06693e-05	1.77921e-05	-9.08974e-07
50	2.7	9.84375e-05	-1.14442e-05	1.80529e-05	-8.86623e-07
50	2.8	9.81991e-05	-1.04309e-05	1.84776e-05	-8.79172e-07
50	2.9	9.67984e-05	-9.74542e-06	1.84925e-05	-8.94073e-07
50	3	9.55169e-05	-8.10629e-06	1.76654e-05	-8.5682e-07
50	3.1	9.35202e-05	-6.40753e-06	1.68086e-05	-7.97216e-07
50	3.2	9.03611e-05	-5.03662e-06	1.60859e-05	-6.48204e-07
50	3.3	8.74107e-05	-5.42405e-06	1.53334e-05	-6.40754e-07
50	3.4	8.50265e-05	-7.42081e-06	1.47746e-05	-7.00358e-07
50	3.5	8.60398e-05	-9.08977e-06	1.40221e-05	-7.07809e-07
50	3.6	8.81259e-05	-1.00434e-05	1.34856e-05	-5.51347e-07
50	3.7	9.06889e-05	-9.38779e-06	1.29268e-05	-6.55655e-07
50	3.8	9.31029e-05	-7.45061e-06	1.24723e-05	-5.21544e-07
50	3.9	9.42354e-05	-5.84128e-06	1.21967e-05	-4.17234e-07
50	4	9.3848e-05	-5.39425e-06	1.21445e-05	-3.50179e-07
50	4.1	9.28943e-05	-6.31812e-06	1.19657e-05	-3.12926e-07
50	4.2	9.27155e-05	-8.16589e-06	1.18018e-05	-3.94883e-07
50	4.3	9.40566e-05	-9.92423e-06	1.16751e-05	-3.5763e-07
50	4.4	9.62024e-05	-1.07587e-05	1.16453e-05	-2.90574e-07
50	4.5	9.60534e-05	-1.08183e-05	1.16006e-05	-2.75673e-07
