# ppms_temperature_set_stable_set	srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "Temperature"	"volt"	"X"	"Y"	"X"	"Y"
# 19	641
2	-5.1	1.59536e-06	-1.17347e-07	1.23494e-06	-1.03377e-07
2	-5.075	1.68104e-06	-1.03377e-07	1.25962e-06	-8.89418e-08
2	-5.05	1.7155e-06	-9.22014e-08	1.28849e-06	-7.73002e-08
2	-5.025	1.78722e-06	-1.20142e-07	1.32016e-06	-9.03387e-08
2	-5	1.86265e-06	-6.61244e-08	1.33599e-06	-1.03377e-07
2	-4.975	1.90642e-06	-1.24798e-07	1.35089e-06	-9.91863e-08
2	-4.95	1.97442e-06	-1.06171e-07	1.38442e-06	-8.33538e-08
2	-4.925	2.00608e-06	-1.59257e-07	1.37278e-06	-1.24332e-07
2	-4.9	2.05451e-06	-1.1921e-07	1.39373e-06	-7.91629e-08
2	-4.875	2.11505e-06	-1.30386e-07	1.42586e-06	-1.2247e-07
2	-4.85	2.15416e-06	-9.9652e-08	1.41282e-06	-1.30386e-07
2	-4.825	2.16441e-06	-1.31317e-07	1.42726e-06	-1.21073e-07
2	-4.8	2.24078e-06	-1.69502e-07	1.44123e-06	-9.59267e-08
2	-4.775	2.25661e-06	-1.55532e-07	1.44821e-06	-8.80104e-08
2	-4.75	2.23519e-06	-1.546e-07	1.45147e-06	-1.0198e-07
2	-4.725	2.23891e-06	-1.31317e-07	1.46265e-06	-1.28058e-07
2	-4.7	2.30038e-06	-1.69502e-07	1.47708e-06	-1.10828e-07
2	-4.675	2.29386e-06	-1.90922e-07	1.50596e-06	-1.0524e-07
2	-4.65	2.29107e-06	-1.43425e-07	1.50409e-06	-1.15484e-07
2	-4.625	2.3544e-06	-1.43425e-07	1.48919e-06	-1.4389e-07
2	-4.6	2.35999e-06	-1.64845e-07	1.49618e-06	-1.49013e-07
2	-4.575	2.34974e-06	-1.55532e-07	1.53809e-06	-1.3644e-07
2	-4.55	2.37116e-06	-1.32249e-07	1.52412e-06	-1.26195e-07
2	-4.525	2.40655e-06	-1.52738e-07	1.53436e-06	-1.13156e-07
2	-4.5	2.41307e-06	-1.56463e-07	1.57813e-06	-1.42028e-07
2	-4.475	2.47174e-06	-1.52738e-07	1.57255e-06	-1.60188e-07
2	-4.45	2.49037e-06	-1.67639e-07	1.57906e-06	-1.55066e-07
2	-4.425	2.4289e-06	-1.57394e-07	1.58512e-06	-1.28989e-07
2	-4.4	2.55184e-06	-2.75673e-07	1.63448e-06	-1.39699e-07
2	-4.375	2.56115e-06	-1.93716e-07	1.60002e-06	-1.59723e-07
2	-4.35	2.58071e-06	-1.02446e-07	1.56649e-06	-1.5786e-07
2	-4.325	2.60027e-06	-1.49013e-07	1.61725e-06	-1.65776e-07
2	-4.3	2.51365e-06	-1.22004e-07	1.65264e-06	-1.58791e-07
2	-4.275	2.57698e-06	-1.8254e-07	1.60281e-06	-1.07103e-07
2	-4.25	2.5565e-06	-1.43425e-07	1.66754e-06	-1.51341e-07
2	-4.225	2.4913e-06	-1.7509e-07	1.6573e-06	-1.78815e-07
2	-4.2	2.51924e-06	-1.73227e-07	1.63774e-06	-1.63448e-07
2	-4.175	2.54439e-06	-1.60188e-07	1.66521e-06	-9.45297e-08
2	-4.15	2.54718e-06	-1.46219e-07	1.66288e-06	-1.1595e-07
2	-4.125	2.47826e-06	-1.1269e-07	1.69967e-06	-1.32714e-07
2	-4.1	2.50713e-06	-1.66708e-07	1.63774e-06	-1.53669e-07
2	-4.075	2.48106e-06	-1.62051e-07	1.6708e-06	-1.53669e-07
2	-4.05	2.4019e-06	-1.52738e-07	1.72668e-06	-9.12701e-08
2	-4.025	2.41307e-06	-1.52738e-07	1.72854e-06	-1.38302e-07
2	-4	2.37768e-06	-1.01515e-07	1.68989e-06	-1.02912e-07
2	-3.975	2.34322e-06	-1.40631e-07	1.74624e-06	-9.87206e-08
2	-3.95	2.31715e-06	-1.34111e-07	1.69734e-06	-1.43425e-07
2	-3.925	2.26685e-06	-1.22004e-07	1.70246e-06	-1.64845e-07
2	-3.9	2.24078e-06	-1.17347e-07	1.70712e-06	-1.34111e-07
2	-3.875	2.23798e-06	-1.62982e-07	1.67965e-06	-1.48081e-07
2	-3.85	2.17e-06	-1.26661e-07	1.66987e-06	-1.64845e-07
2	-3.825	2.15044e-06	-1.10828e-07	1.60095e-06	-1.31317e-07
2	-3.8	2.11039e-06	-1.17347e-07	1.63681e-06	-1.28989e-07
2	-3.775	2.11319e-06	-1.41562e-07	1.60514e-06	-1.10828e-07
2	-3.75	2.08897e-06	-1.35043e-07	1.60421e-06	-9.9652e-08
2	-3.725	2.01167e-06	-1.22004e-07	1.61026e-06	-1.18744e-07
2	-3.7	1.99956e-06	-9.77893e-08	1.58186e-06	-1.09897e-07
2	-3.675	2.00143e-06	-1.20142e-07	1.50223e-06	-1.38768e-07
2	-3.65	1.91575e-06	-1.29455e-07	1.52225e-06	-1.25729e-07
2	-3.625	1.92413e-06	-1.24798e-07	1.49571e-06	-1.18744e-07
2	-3.6	1.85427e-06	-1.32249e-07	1.48081e-06	-1.2247e-07
2	-3.575	1.83006e-06	-7.82316e-08	1.46125e-06	-1.09431e-07
2	-3.55	1.81236e-06	-9.31327e-08	1.43983e-06	-1.27126e-07
2	-3.525	1.81609e-06	-8.47508e-08	1.40537e-06	-1.28058e-07
2	-3.5	1.8105e-06	-1.0524e-07	1.38814e-06	-9.17357e-08
2	-3.475	1.7304e-06	-9.6858e-08	1.44635e-06	-9.45297e-08
2	-3.45	1.7332e-06	-7.91629e-08	1.32388e-06	-9.31327e-08
2	-3.425	1.73972e-06	-1.29455e-07	1.33692e-06	-1.1595e-07
2	-3.4	1.74158e-06	-1.06171e-07	1.32481e-06	-1.17347e-07
2	-3.375	1.66056e-06	-7.0781e-08	1.2857e-06	-1.00118e-07
2	-3.35	1.63634e-06	-7.54376e-08	1.30852e-06	-9.17357e-08
2	-3.325	1.63914e-06	-8.28882e-08	1.27592e-06	-7.17123e-08
2	-3.3	1.56835e-06	-1.18278e-07	1.2559e-06	-9.87206e-08
2	-3.275	1.57208e-06	-1.03377e-07	1.21445e-06	-7.82316e-08
2	-3.25	1.54414e-06	-9.6858e-08	1.20421e-06	-1.72761e-07
2	-3.225	1.56929e-06	-1.17347e-07	1.15438e-06	-9.91863e-08
2	-3.2	1.53948e-06	-1.1921e-07	1.21352e-06	-5.40169e-08
2	-3.175	1.50502e-06	-7.35749e-08	1.18931e-06	-4.23754e-08
2	-3.15	1.52644e-06	-8.56821e-08	1.07289e-06	-7.59032e-08
2	-3.125	1.50596e-06	-9.4064e-08	1.09757e-06	-7.31093e-08
2	-3.1	1.49571e-06	-1.08034e-07	1.10176e-06	-5.96051e-08
2	-3.075	1.45753e-06	-8.10255e-08	1.08127e-06	-5.86735e-08
2	-3.05	1.4566e-06	-1.15484e-07	1.05892e-06	-9.49954e-08
2	-3.025	1.43704e-06	-9.77893e-08	1.05659e-06	-5.72766e-08
2	-3	1.40724e-06	-1.18278e-07	1.01655e-06	-6.5193e-08
2	-2.975	1.38395e-06	-9.03387e-08	1.10223e-06	-8.98731e-08
2	-2.95	1.41282e-06	-9.87206e-08	1.05426e-06	-6.23991e-08
2	-2.925	1.38582e-06	-1.26661e-07	1.01189e-06	-1.09431e-07
2	-2.9	1.35788e-06	-5.40169e-08	9.97919e-07	-4.00471e-08
2	-2.875	1.40817e-06	-9.22014e-08	9.75568e-07	-7.03153e-08
2	-2.85	1.36439e-06	-9.4064e-08	1.01282e-06	-3.21309e-08
2	-2.825	1.33459e-06	-1.17347e-07	9.85812e-07	-4.14441e-08
2	-2.8	1.40724e-06	-9.03387e-08	9.60201e-07	-9.12701e-08
2	-2.775	1.35601e-06	-8.19568e-08	9.13165e-07	-7.17123e-08
2	-2.75	1.36719e-06	-1.10828e-07	9.73705e-07	-1.49013e-08
2	-2.725	1.27499e-06	1.49013e-08	9.29929e-07	-9.59267e-08
2	-2.7	1.36905e-06	-1.60188e-07	9.21547e-07	-7.17123e-08
2	-2.675	1.57487e-06	1.76952e-08	9.11303e-07	-1.10362e-07
2	-2.65	1.30758e-06	0	9.11768e-07	-7.77659e-08
2	-2.625	1.3616e-06	-7.63689e-08	9.09906e-07	-1.18278e-07
2	-2.6	1.34111e-06	-6.61244e-08	8.76378e-07	-1.0524e-07
2	-2.575	1.3169e-06	-4.5635e-08	8.83363e-07	-6.42617e-08
2	-2.55	1.29361e-06	-1.32249e-07	8.98264e-07	-4.61007e-08
2	-2.525	1.34204e-06	-8.28882e-08	8.40522e-07	-5.86735e-08
2	-2.5	1.35601e-06	-1.02446e-08	8.62874e-07	-1.72296e-08
2	-2.475	1.21911e-06	3.91158e-08	8.53561e-07	-8.24225e-08
2	-2.45	1.28337e-06	-7.45064e-09	8.42385e-07	-7.91629e-08
2	-2.425	1.38209e-06	6.05364e-08	8.73584e-07	-7.63689e-08
2	-2.4	1.27592e-06	-7.35749e-08	8.34003e-07	-6.84527e-08
2	-2.375	1.28523e-06	-1.11759e-07	8.36331e-07	-9.9652e-08
2	-2.35	1.24798e-06	-7.54376e-08	8.5682e-07	-8.24225e-08
2	-2.325	1.28616e-06	-6.61244e-08	8.57286e-07	-7.68346e-08
2	-2.3	1.27685e-06	-6.5193e-08	7.86506e-07	-7.54376e-08
2	-2.275	1.24239e-06	-9.87206e-08	8.63805e-07	-6.70557e-08
2	-2.25	1.28989e-06	-8.10255e-08	8.07926e-07	-1.14553e-07
2	-2.225	1.24146e-06	-9.87206e-08	8.55889e-07	-6.61244e-08
2	-2.2	1.23308e-06	-1.04309e-07	7.45993e-07	-1.00118e-07
2	-2.175	1.2396e-06	-7.91629e-08	8.20964e-07	-6.33304e-08
2	-2.15	1.2843e-06	-7.0781e-08	8.11186e-07	-7.49719e-08
2	-2.125	1.2517e-06	-3.53905e-08	7.84177e-07	-9.26671e-08
2	-2.1	1.23122e-06	-5.49483e-08	7.88834e-07	-6.5193e-08
2	-2.075	1.27871e-06	-4.00471e-08	8.27484e-07	-7.73002e-08
2	-2.05	1.28523e-06	-1.01515e-07	8.28881e-07	-7.82316e-08
2	-2.025	1.23308e-06	-7.0781e-08	8.13514e-07	-8.47508e-08
2	-2	1.25543e-06	-6.42617e-08	8.31209e-07	-3.25965e-08
2	-1.975	1.26381e-06	-8.56821e-08	8.16774e-07	-8.80104e-08
2	-1.95	1.25357e-06	-7.0781e-08	8.03269e-07	-7.12466e-08
2	-1.925	1.2545e-06	-8.19568e-08	8.23293e-07	-9.03387e-08
2	-1.9	1.26102e-06	-8.47508e-08	8.13514e-07	-6.00708e-08
2	-1.875	1.26195e-06	-9.4064e-08	8.07926e-07	-7.31093e-08
2	-1.85	1.2517e-06	-1.39699e-08	7.88368e-07	-5.77422e-08
2	-1.825	1.2545e-06	-6.70557e-08	8.17705e-07	-9.59267e-08
2	-1.8	1.26661e-06	-1.20142e-07	8.20499e-07	-3.95814e-08
2	-1.775	1.24053e-06	-7.26436e-08	8.24224e-07	-5.54139e-08
2	-1.75	1.25822e-06	-1.21073e-08	7.59963e-07	-5.44826e-08
2	-1.725	1.19303e-06	-1.21073e-08	8.23758e-07	-5.86735e-08
2	-1.7	1.26847e-06	-7.26436e-08	7.7533e-07	-9.03387e-08
2	-1.675	1.23122e-06	-8.66135e-08	7.66482e-07	-7.17123e-08
2	-1.65	1.27592e-06	-3.35278e-08	8.23758e-07	-8.52165e-08
2	-1.625	1.26195e-06	-9.6858e-08	8.12117e-07	-8.10255e-08
2	-1.6	1.2992e-06	-9.59267e-08	8.17239e-07	-7.03153e-08
2	-1.575	1.25636e-06	-1.00583e-07	8.3214e-07	-2.09549e-08
2	-1.55	1.30572e-06	-6.61244e-08	7.97681e-07	-4.74977e-08
2	-1.525	1.27592e-06	-1.1269e-07	8.12583e-07	-5.07573e-08
2	-1.5	1.31317e-06	-1.76952e-08	7.53909e-07	-7.35749e-08
2	-1.475	1.30665e-06	-8.56821e-08	8.06063e-07	-5.07573e-08
2	-1.45	1.27219e-06	-9.9652e-08	8.06995e-07	-3.07339e-08
2	-1.425	1.31783e-06	-9.31327e-08	8.40057e-07	-7.91629e-08
2	-1.4	1.31317e-06	-9.9652e-08	8.08392e-07	-3.21309e-08
2	-1.375	1.33366e-06	-6.98496e-08	8.25155e-07	-7.54376e-08
2	-1.35	1.27126e-06	-9.4064e-08	8.34934e-07	-9.35984e-08
2	-1.325	1.30479e-06	-9.6858e-08	8.45179e-07	-6.10021e-08
2	-1.3	1.32342e-06	-8.94074e-08	8.9547e-07	-7.86972e-08
2	-1.275	1.36533e-06	-1.00583e-07	8.49835e-07	-9.63923e-08
2	-1.25	1.34856e-06	-7.82316e-08	8.61943e-07	-1.76952e-08
2	-1.225	1.40165e-06	-8.66135e-08	8.64271e-07	-9.03387e-08
2	-1.2	1.35788e-06	-8.84761e-08	9.22944e-07	-9.35984e-08
2	-1.175	1.4091e-06	-9.22014e-08	9.43899e-07	-8.94074e-08
2	-1.15	1.37091e-06	-8.47508e-08	8.80103e-07	-9.03387e-08
2	-1.125	1.40817e-06	-7.91629e-08	9.34586e-07	-2.14205e-08
2	-1.1	1.45473e-06	-9.9652e-08	9.08974e-07	-1.04774e-07
2	-1.075	1.40537e-06	-9.6858e-08	8.79638e-07	-1.07103e-07
2	-1.05	1.46125e-06	-8.94074e-08	9.14562e-07	-3.44592e-08
2	-1.025	1.46125e-06	-1.04309e-07	9.63926e-07	-7.03153e-08
2	-1	1.44449e-06	-1.13622e-07	8.89882e-07	-8.10255e-08
2	-0.975	1.47243e-06	-7.82316e-08	9.35517e-07	-6.84527e-08
2	-0.949999999999999	1.48174e-06	-7.26436e-08	9.72774e-07	-7.77659e-08
2	-0.925	1.50316e-06	-7.35749e-08	1.00164e-06	-4.05128e-08
2	-0.899999999999999	1.50968e-06	-7.82316e-08	1.01235e-06	-4.74977e-08
2	-0.875	1.53669e-06	-1.08965e-07	9.89538e-07	-6.5193e-08
2	-0.85	1.53576e-06	-1.31317e-07	9.94194e-07	-6.37961e-08
2	-0.824999999999999	1.60654e-06	-8.38195e-08	1.04635e-06	-7.31093e-08
2	-0.8	1.61026e-06	-1.3318e-07	1.02027e-06	-6.75213e-08
2	-0.774999999999999	1.59443e-06	-9.4064e-08	1.03331e-06	-1.22004e-07
2	-0.75	1.65124e-06	-6.42617e-08	1.04123e-06	-1.10362e-07
2	-0.725	1.64752e-06	-9.87206e-08	1.05892e-06	-5.68109e-08
2	-0.699999999999999	1.7183e-06	-8.94074e-08	1.07801e-06	-9.31327e-08
2	-0.675	1.73413e-06	-9.22014e-08	1.14181e-06	-1.01049e-07
2	-0.649999999999999	1.74996e-06	-8.94074e-08	1.17115e-06	-1.13156e-07
2	-0.625	1.81609e-06	-1.27592e-07	1.17254e-06	-9.87206e-08
2	-0.6	1.86172e-06	-1.20142e-07	1.14088e-06	-6.28647e-08
2	-0.574999999999999	1.87662e-06	-1.09897e-07	1.2396e-06	-1.1921e-07
2	-0.55	1.93903e-06	-1.08965e-07	1.26242e-06	-9.87206e-08
2	-0.524999999999999	1.97349e-06	-1.29455e-07	1.28384e-06	-1.24332e-07
2	-0.5	1.98373e-06	-1.27592e-07	1.29222e-06	-6.84527e-08
2	-0.475	2.06755e-06	-1.66708e-07	1.32155e-06	-1.23401e-07
2	-0.449999999999999	2.08245e-06	-6.42617e-08	1.39513e-06	-1.3644e-07
2	-0.425	2.12436e-06	-1.46219e-07	1.43518e-06	-1.1269e-07
2	-0.399999999999999	2.20911e-06	-1.25729e-07	1.46312e-06	-1.02912e-07
2	-0.375	2.26499e-06	-1.1269e-07	1.46451e-06	-1.49478e-07
2	-0.35	2.41866e-06	-1.38768e-07	1.55345e-06	-1.30852e-07
2	-0.324999999999999	2.4317e-06	-1.74158e-07	1.61678e-06	-1.38302e-07
2	-0.3	2.53787e-06	-1.55532e-07	1.6382e-06	-1.30852e-07
2	-0.274999999999999	2.64404e-06	-2.12342e-07	1.71504e-06	-1.9977e-07
2	-0.25	2.68036e-06	-1.23867e-07	1.76766e-06	-1.93716e-07
2	-0.225	2.79026e-06	-2.00235e-07	1.78116e-06	-1.41096e-07
2	-0.199999999999999	2.90295e-06	-2.19793e-07	1.86824e-06	-1.90922e-07
2	-0.175	2.95417e-06	-2.07686e-07	1.9665e-06	-1.88128e-07
2	-0.149999999999999	3.09201e-06	-2.18862e-07	2.04473e-06	-2.05358e-07
2	-0.125	3.21308e-06	-2.06755e-07	2.11598e-06	-2.17465e-07
2	-0.0999999999999996	3.37792e-06	-2.15136e-07	2.17465e-06	-1.9977e-07
2	-0.0749999999999993	3.56232e-06	-2.09548e-07	2.28315e-06	-2.33297e-07
2	-0.0499999999999998	3.71692e-06	-2.23518e-07	2.35719e-06	-2.34694e-07
2	-0.0249999999999995	3.91903e-06	-2.44008e-07	2.39398e-06	-2.6636e-07
2	0	4.10623e-06	-3.07338e-07	2.45126e-06	-2.80796e-07
2	0.0250000000000004	4.38376e-06	-2.74742e-07	2.57698e-06	-3.60424e-07
2	0.0500000000000007	4.66409e-06	-3.28759e-07	2.57279e-06	-3.00819e-07
2	0.0750000000000011	4.89134e-06	-2.96162e-07	2.58257e-06	-3.44126e-07
2	0.0999999999999996	5.20798e-06	-3.50179e-07	2.57745e-06	-3.52507e-07
2	0.125	5.37749e-06	-3.68806e-07	2.49782e-06	-3.00819e-07
2	0.15	5.59262e-06	-3.99539e-07	2.36371e-06	-3.13392e-07
2	0.175000000000001	5.57958e-06	-3.87432e-07	2.24078e-06	-3.10132e-07
2	0.200000000000001	5.61218e-06	-3.95814e-07	2.16581e-06	-2.94765e-07
2	0.225	5.63267e-06	-3.54836e-07	2.12948e-06	-2.96162e-07
2	0.25	5.65781e-06	-4.06058e-07	2.03402e-06	-2.89643e-07
2	0.275	5.62987e-06	-3.68806e-07	1.92646e-06	-2.89643e-07
2	0.300000000000001	5.54699e-06	-3.94883e-07	1.96138e-06	-2.37954e-07
2	0.325000000000001	5.46224e-06	-3.52042e-07	1.82214e-06	-1.93716e-07
2	0.35	5.34396e-06	-3.42729e-07	1.75322e-06	-2.07686e-07
